Product_Name,price,Stars,Reviews,Ratings,Specifications
"OPPO A5 2020 (Dazzling White, 64 GB)",₹12990,4.4,237 Reviews,"2,945 Ratings","3 GB RAM , 64 GB ROM16.51 cm (6.5 inch) Display12MP + 8MP + 2MP + 2MP , 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 665 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno LD7J (Dazzle Black, 64 GB)",₹10999,No Stars,['0 Reviews'],['0 Ratings'],"4 GB RAM , 64 GB ROM17.27 cm (6.8 inch) Display13MP Rear Camera6000 mAh Battery1 YEAR"
"Tecno i5 PRO (Gold, 32 GB)",₹13527,4.3,4 Reviews,24 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Display13MP Rear Camera4000 mAh BatteryMediaTek MT6737T Processor12 Month +1 Month extended Warranty"
"ViVO Y12 (Aqua Blue, 64 GB)",₹10990,4.3,"2,195 Reviews","33,648 Ratings","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP , 8MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"OPPO A71 (Black, 16 GB)",₹12500,4.2,108 Reviews,"1,068 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 256 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh Lithium BatteryMediatek MT6750 Octa Core 1.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"OPPO A71 (Gold, 16 GB)",₹12500,4.2,108 Reviews,"1,068 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 256 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh Lithium BatteryMediatek MT6750 Octa Core 1.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Honor 7C (Black, 32 GB)",₹12999,4.2,82 Reviews,889 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.21 cm (5.99 inch) Display13MP + 2MP , 8MP Front Camera3000 mAh BatteryQualcomm SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Nokia 3.1 (Black, 32 GB)",₹11500,4,65 Reviews,670 Ratings,"3 GB RAM , 32 GB ROM13.21 cm (5.2 inch) HD Display13MP Rear Camera2990 mAh Battery1 Year Warranty"
"ViVO Y91 (Ocean Blue, 32 GB)",₹11990,4.4,552 Reviews,"6,143 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh Li-ion BatteryHelio P22 (MTK6762R) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"ViVO Y91 (Nebula Purple, 32 GB)",₹10500,4.4,"1,150 Reviews","15,741 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy J4 (Gold, 32 GB)",₹10990,4.2,31 Reviews,337 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Nokia 6 (Matte Black, 32 GB)",₹13999,3.9,701 Reviews,"4,451 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display16MP Rear Camera , 8MP Front Camera3000 mAh BatteryQualcomm Snapdragon 430 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"realme 1 (Black, 64 GB)",₹10990,4.4,18 Reviews,250 Ratings,"4 GB RAM , 64 GB ROM15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"realme 1 (Diamond Red, 32 GB)",₹11900,No Stars,['0 Reviews'],['0 Ratings'],"3 GB RAM , 32 GB ROM15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"realme 1 (Moonlight Silver, 128 GB)",₹10990,4.4,40 Reviews,367 Ratings,"6 GB RAM , 128 GB ROM15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"realme 1 (Diamond Black, 32 GB)",₹11990,No Stars,['0 Reviews'],['0 Ratings'],"3 GB RAM , 32 GB ROM15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"SAMSUNG Galaxy J6 (Black, 32 GB)",₹13500,4.4,"1,599 Reviews","15,792 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera , 8MP Front Camera3000 mAh BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Camon i 2 (Champagne Gold, 32 GB)",₹11999,4.3,7 Reviews,71 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 128 GB15.75 cm (6.2 inch) HD+ Display13MP + 13MP , 16MP + 2MP Dual Front Camera3750 mAh BatteryMT6761 Processor1 Year"
"Nokia 3.2 (Black, 32 GB)",₹12505,4.1,140 Reviews,"1,441 Ratings","3 GB RAM , 32 GB ROM15.9 cm (6.26 inch) Display13MP Rear Camera4000 mAh BatteryQualcomm SDM429 Snapdragon 429 Processor1 Year for device & 6 months for box accessories"
"ViVO Y12 (Burgundy Red, 32 GB)",₹14990,4.3,99 Reviews,"1,434 Ratings","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP , 8MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"ViVO Y12 (Aqua Blue, 32 GB)",₹14990,4.3,99 Reviews,"1,434 Ratings","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2MP + 8MP , 8MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Camon i4 (Midnight Black, 32 GB)",₹10000,4.1,14 Reviews,168 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP + 8MP , 16MP Front Camera3500 mAh BatteryTecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase."
"SAMSUNG Galaxy A20 (Gold, 32 GB)",₹12900,4.4,"1,336 Reviews","15,533 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) HD+ Display13MP + 5MP , 8MP Front Camera4000 mAh Lithium-ion BatteryExynos 7884B ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy J2 Pro (Gold, 16 GB)",₹10480,4.2,786 Reviews,"6,994 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2600 mAh BatterySpreadtrum Quad-Core 1.5GHz Processor1 Year for Mobile & 6 Months Accessories Warranty"
"ViVO Y71 (Gold, 16 GB)",₹10900,4.3,413 Reviews,"3,897 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3360 mAh Li-ion BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile"
"ViVO Y71 (Gold, 16 GB)",₹10900,4.3,413 Reviews,"3,922 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3360 mAh Li-ion BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile"
"ViVO Y71 (Matte Black, 32 GB)",₹12000,4.3,334 Reviews,"2,689 Ratings","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3360 mAh Li-ion BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile"
"OPPO Neo 7 4G (Black, 16 GB)",₹10000,3.9,464 Reviews,"2,135 Ratings","1 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2420 mAh BatteryMediaTek MT6582 Processor1 Year Manufacturer Warranty"
"Tecno Camon i4 (Aqua Blue, 32 GB)",₹11999,3.8,8 Reviews,78 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP + 8MP , 16MP Front Camera3500 mAh BatteryTecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase."
"SAMSUNG Galaxy J5 Prime (Black, 16 GB)",₹14500,4,346 Reviews,"1,216 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2400 mAh Li-Ion BatteryExynos 7570 Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"ViVO Y71i (Matte Black, 16 GB)",₹8990,4.3,484 Reviews,"5,592 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display8MP Rear Camera , 5MP Front Camera3360 mAh Li-ion BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Camon i4 (Nebula Black, 64 GB)",₹14994,4.3,16 Reviews,150 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 8MP , 16MP Front Camera3500 mAh BatteryTecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase."
"Moto E5 (Grey/Flash Gray, 16 GB)",₹12000,4.3,271 Reviews,"2,828 Ratings","2 GB RAM , 16 GB ROM14.48 cm (5.7 inch) Display13MP Rear Camera4000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Nokia 5 (Matte Black, 16 GB)",₹12499,4.1,"1,048 Reviews","6,683 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 8MP Front Camera3000 mAh BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy J4 (Blue, 32 GB)",₹13023,4.2,31 Reviews,337 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy J2 Pro (Black, 16 GB)",₹10480,4.2,786 Reviews,"7,033 Ratings","2 GB RAM , 16 GB ROM12.7 cm (5 inch) Display8MP Rear Camera2600 mAh BatterySpreadtrum Quad-Core 1.5GHz Processor1 Year for Mobile & 6 Months Accessories Warranty"
"SAMSUNG Galaxy J4 (Black, 32 GB)",₹10990,4.2,31 Reviews,337 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy A20 (Black, 32 GB)",₹11490,4.4,"1,336 Reviews","15,533 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) HD+ Display13MP + 5MP , 8MP Front Camera4000 mAh Lithium-ion BatteryExynos 7884B ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Nokia 6.1 (Copper, Black, 32 GB)",₹14927,4.2,"3,480 Reviews","27,784 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display16MP Rear Camera3000 mAh BatteryQualcomm Snapdragon 630 ProcessorBrand Warranty of 1 Year Available for Mobile"
"Nokia 3.1 (Black, 16 GB)",₹10000,4,15 Reviews,108 Ratings,"2 GB RAM , 16 GB ROM13.21 cm (5.2 inch) Display13MP Rear Camera2990 mAh Battery1 Year Warranty"
"Tecno I5 (Champagne Gold, 16 GB)",₹12087,3.7,2 Reviews,33 Ratings,"2 GB RAM , 16 GB ROM13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Battery12 Month +1 Month extended Warranty"
"OPPO A3s (Purple, 32 GB)",₹12990,4.3,"2,031 Reviews","26,662 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Spark Power (Dawn Blue, 64 GB)",₹11999,4.3,794 Reviews,"6,329 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 8MP + 2MP AI Triple Rear Camera , 13MP Front Camera6000 mAh Li-Polymer BatteryMediatek Helio ProcessorDoT Notch AMOLED Sceen100 days Replacement, (12+1) Months manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase. T&C"
"Tecno Spark Power (Alphenglow Gold, 64 GB)",₹10000,4.3,794 Reviews,"6,329 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 8MP + 2MP AI Triple Rear Camera , 13MP Front Camera6000 mAh Li-Polymer BatteryMediatek Helio ProcessorDoT Notch AMOLED Sceen100 days Replacement, (12+1) Months manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase. T&C"
"Tecno Camon i 2x (Gold, 64 GB)",₹14058,4.6,9 Reviews,104 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 128 GB15.75 cm (6.2 inch) HD+ Display13MP + 5MP , 16MP Front Camera3750 mAh Battery12+1 Month Warranty Provided by the Manufacturer"
"Tecno POVA (DAZZLE BLACK, 64 GB)",₹11490,4.3,537 Reviews,"5,127 Ratings","4 GB RAM , 64 GB ROM17.27 cm (6.8 inch) Display16MP Rear Camera6000 mAh Battery1 YEAR"
"Lenovo K6 Note (Grey/Dark Grey, 32 GB)",₹12999,4,"1,299 Reviews","7,860 Ratings","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Display16MP Rear Camera , 8MP Front Camera4000 mAh BatteryOcta Core 1.4GHz Processor1 Year Lenovo India Warranty"
"SAMSUNG Galaxy J7 Nxt (Black, 16 GB)",₹11995,4.4,"1,311 Reviews","10,806 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos Octa-Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy J7 - 6 (New 2016 Edition) (Black, 16 GB)",₹13800,4.3,"11,657 Reviews","77,918 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3300 mAh Li-Ion BatteryExynos 7870 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Spark 6 Go (Ice Jadeite, 64 GB)",₹8960,4.3,250 Reviews,"4,679 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display13MP + AI Lens Dual AI Camera , 8MP Front Camera5000 mAh Li-ion BatteryMediaTek Helio A25 Processor12 Months, 1 Time Screen Replacement for 100 Days"
"SAMSUNG Galaxy F02s (Diamond White, 64 GB)",₹9999,4.2,90 Reviews,"1,311 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 1 TB16.55 cm (6.515 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 450 (SDM450-F01) Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"LG W41 (MAGIC BLUE, 64 GB)",₹9870,4,800 Reviews,"6,922 Ratings","4 GB RAM , 64 GB ROM16.64 cm (6.55 inch) HD+ Display48MP Rear Camera , 8MP Front Camera5000 mAh BatteryHelio G-35, 2.3Ghz Octa Core Gaming Processor Processor1YEAR"
"Nokia C3 (Nordic Blue, 32 GB)",₹9999,3.8,154 Reviews,"1,454 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB15.21 cm (5.99 inch) HD+ Display8MP Rear Camera , 5MP Front Camera3040 mAh Lithium-ion BatterySC9863A Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"Micromax Canvas 2 (Champagne, 16 GB)",₹9999,3.7,529 Reviews,"3,347 Ratings","3 GB RAM , 16 GB ROM , Expandable Upto 64 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera3050 mAh Li-Polymer BatteryMediatek MT6737 Quad Core 1.25GHz ProcessorBrand Warranty of 1 Year"
"Nokia 2.3 (Charcoal, 32 GB)",₹9499,4,206 Reviews,"1,659 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4000 mAh BatteryMediaTek Helio A22 Processor1 Year Warranty on Phone"
"Nokia 2.3 (Sand, 32 GB)",₹9499,4,206 Reviews,"1,659 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4000 mAh BatteryMediaTek Helio A22 Processor1 Year Warranty on Phone"
"Nokia 2.3 (Cyan Green, 32 GB)",₹8999,4,206 Reviews,"1,659 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 5MP Front Camera4000 mAh BatteryMediaTek Helio A22 Processor1 Year Warranty on Phone"
"Redmi 8A Dual (Midnight Grey, 64 GB)",₹9444,4.2,944 Reviews,"14,515 Ratings","3 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase"
"GIONEE M7 Power (Black, 64 GB)",₹9550,4.1,407 Reviews,"3,081 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera , 8MP Front Camera5000 mAh Li-poly BatteryQualcomm Snapdragon MSM8940 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"GIONEE P7 (Gold, 16 GB)",₹9999,3.8,108 Reviews,734 Ratings,"2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2300 mAh Li-Ion BatteryQuad Core 1.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Nokia C3 (Sand, 32 GB)",₹9999,3.8,154 Reviews,"1,454 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB15.21 cm (5.99 inch) HD+ Display8MP Rear Camera , 5MP Front Camera3040 mAh Lithium-ion BatterySC9863A Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"realme 2 (Diamond Black, 32 GB)",₹9990,4.5,"49,897 Reviews","4,71,564 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"GIONEE A1 (Gold, 64 GB)",₹9500,4,"1,033 Reviews","6,514 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 16MP Front Camera4010 mAh Li-Ion Polymer BatteryMediaTek MT6755 Helio P10 Octa Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"KARBONN Viraat Plus (Black, 16 GB)",₹9990,3.9,149 Reviews,"1,121 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.56 cm (5.34 inch) Display5MP Rear Camera , 5MP Front Camera2800 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"GIONEE M7 (Gold, 64 GB)",₹9199,3.2,0 Reviews,11 Ratings,"6 GB RAM , 64 GB ROM , Expandable Upto 128 GB15.49 cm (6.1 inch) HD Display13MP + 8MP , 8MP Front Camera4000 mAh BatterySnapdragon ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Redmi Note 7 (Sapphire Blue, 32 GB)",₹9999,4.4,"14,273 Reviews","1,32,372 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP , 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Alcatel 3X (Blue, 32 GB)",₹9999,3.7,12 Reviews,69 Ratings,"3 GB RAM , 32 GB ROM14.48 cm (5.7 inch) Display16MP Rear Camera3000 mAh Battery18 Months"
"Tecno i3 Pro (Black, 16 GB)",₹9993,4,7 Reviews,65 Ratings,"3 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 8MP Front Camera3050 mAh BatteryMediatek Processor6 Month Warranty"
"Redmi 6 (Blue, 64 GB)",₹9490,4.4,"40,791 Reviews","5,57,497 Ratings","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP , 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy A10s (Green, 32 GB)",₹9840,4.4,202 Reviews,"2,603 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP , 8MP Front Camera4000 mAh Lithium-ion BatteryMediaTek MT6762 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Micromax Selfie 2 (Champagne, 32 GB)",₹9349,3.6,92 Reviews,600 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 8MP Front Camera3000 mAh Polymer BatteryMT6737 ProcessorBrand Warranty of 1 Year"
"ViVO Y91i (Ocean Blue, 16 GB)",₹9811,4.3,"2,863 Reviews","40,809 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
